,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
672,38.2,2.5,1.9,4.2,8.8,4.5,6.0,5.9,1,0.0,148.0,0,1,0
673,38.2,1.0,1.3,1.7,10.0,2.9,8.8,5.9,11,144.0,0.0,0,11,0
674,38.2,1.5,1.3,1.7,10.0,2.9,8.8,5.9,11,135.0,6.0,0,11,0
675,38.2,2.0,1.3,1.7,10.0,2.9,8.8,5.9,11,108.0,20.0,0,11,0
676,38.2,2.5,1.3,1.7,10.0,2.9,8.8,5.9,11,117.0,31.0,0,11,0
677,60.0,1.0,1.9,1.7,10.0,2.9,8.8,5.9,5,226.0,0.0,0,5,0
678,60.0,1.5,1.9,1.7,10.0,2.9,8.8,5.9,5,213.0,13.0,0,5,0
679,60.0,2.0,1.9,1.7,10.0,2.9,8.8,5.9,5,185.0,29.0,0,5,0
680,60.0,2.5,1.9,1.7,10.0,2.9,8.8,5.9,5,213.0,36.0,0,5,0
681,60.0,1.0,1.3,4.2,10.0,2.9,8.8,5.9,3,0.0,226.0,0,3,0
682,60.0,1.5,1.3,4.2,10.0,2.9,8.8,5.9,3,0.0,226.0,0,3,0
683,60.0,2.0,1.3,4.2,10.0,2.9,8.8,5.9,3,0.0,214.0,0,3,0
684,60.0,2.5,1.3,4.2,10.0,2.9,8.8,5.9,3,0.0,249.0,0,3,0
685,60.0,1.0,1.3,1.7,8.8,2.9,8.8,5.9,1,226.0,0.0,0,1,0
686,60.0,1.5,1.3,1.7,8.8,2.9,8.8,5.9,1,213.0,13.0,0,1,0
687,60.0,2.0,1.3,1.7,8.8,2.9,8.8,5.9,1,185.0,29.0,0,1,0
688,60.0,2.5,1.3,1.7,8.8,2.9,8.8,5.9,1,213.0,36.0,0,1,0
689,60.0,1.0,1.3,1.7,10.0,4.5,8.8,5.9,11,217.0,9.0,0,11,0
690,60.0,1.5,1.3,1.7,10.0,4.5,8.8,5.9,11,179.0,47.0,0,11,0
691,60.0,2.0,1.3,1.7,10.0,4.5,8.8,5.9,11,147.0,67.0,0,11,0
692,60.0,2.5,1.3,1.7,10.0,4.5,8.8,5.9,11,171.0,78.0,0,11,0
693,60.0,1.0,1.3,1.7,10.0,2.9,6.0,5.9,5,226.0,0.0,0,5,0
