,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
98,12.0,1.0,1.0,2.0,10.0,2.0,4.0,4.0,7,214.0,30.0,0,7,0
99,12.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2,0.0,244.0,0,2,0
100,12.0,1.0,1.0,4.0,10.0,2.0,4.0,4.0,7,0.0,244.0,0,7,0
101,12.0,1.0,1.0,4.0,10.0,2.0,8.0,4.0,2,0.0,244.0,0,2,0
102,12.0,1.0,1.0,4.0,10.0,2.0,4.0,3.0,7,0.0,244.0,0,7,0
103,12.0,1.0,1.0,4.0,10.0,2.0,4.0,4.0,2,0.0,244.0,0,2,0
104,86.0,1.0,2.0,4.0,8.0,4.0,4.0,5.0,7,0.0,799.0,0,7,0
105,86.0,2.5,2.0,4.0,8.0,4.0,4.0,5.0,7,0.0,304.0,0,7,0
106,57.0,1.0,2.0,4.0,8.0,4.0,4.0,5.0,2,0.0,625.0,0,2,0
107,86.0,1.0,2.0,4.0,8.0,4.0,4.0,5.0,4,0.0,799.0,0,4,0
108,86.0,2.5,2.0,4.0,8.0,4.0,4.0,5.0,4,0.0,304.0,0,4,0
109,86.0,1.0,2.0,2.0,8.0,4.0,4.0,5.0,,574.0,225.0,,,
110,86.0,2.5,2.0,2.0,8.0,4.0,4.0,5.0,,217.0,87.0,,,
111,86.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4,0.0,799.0,0,4,0
112,86.0,2.5,2.0,4.0,5.0,4.0,4.0,5.0,4,0.0,304.0,0,4,0
113,86.0,1.0,2.0,4.0,8.0,4.0,4.0,5.0,,0.0,799.0,,,
114,86.0,2.5,2.0,4.0,8.0,4.0,4.0,5.0,,0.0,304.0,,,
115,86.0,1.0,2.0,4.0,8.0,4.0,8.0,5.0,4,0.0,799.0,0,4,0
116,86.0,2.5,2.0,4.0,8.0,4.0,8.0,5.0,4,0.0,304.0,0,4,0
117,86.0,1.0,2.0,4.0,8.0,4.0,4.0,2.0,,0.0,799.0,,,
118,86.0,2.5,2.0,4.0,8.0,4.0,4.0,2.0,,0.0,304.0,,,
119,86.0,1.0,2.0,2.0,5.0,4.0,8.0,2.0,4,604.0,195.0,0,4,0
120,86.0,2.5,2.0,2.0,5.0,4.0,8.0,2.0,4,236.0,68.0,0,4,0
121,57.0,1.0,2.0,2.0,5.0,4.0,8.0,2.0,,478.0,147.0,,,
122,57.0,1.0,2.0,4.0,5.0,4.0,8.0,2.0,4,0.0,625.0,0,4,0
123,57.0,1.0,2.0,2.0,8.0,4.0,8.0,2.0,,462.0,163.0,,,
124,57.0,1.0,2.0,2.0,5.0,4.0,8.0,2.0,4,478.0,147.0,0,4,0
125,57.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,,478.0,147.0,,,
126,57.0,1.0,2.0,2.0,5.0,4.0,8.0,5.0,4,478.0,147.0,0,4,0
127,57.0,1.0,2.0,2.0,5.0,4.0,8.0,2.0,,478.0,147.0,,,
128,64.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,5,703.0,0.0,5,0,0
129,64.0,2.5,1.0,3.0,1.0,5.0,1.0,2.0,5,284.0,20.0,5,0,0
